0.14286,0,0
0.28571,0,0
0.42857,0,0
0.57143,0,0
0.71429,0,0
0.85714,0,0
1,0,0
1,0.14286,0
1,0.28571,0
1,0.42857,0
1,0.57143,0
1,0.71429,0
1,0.85714,0
1,1,0
1,1,0.16667
1,1,0.33333
1,1,0.5
1,1,0.66667
1,1,0.83333
1,1,1
